order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD092287,ID4398351517,2019-07-13,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Thunder line', 1)]",13400,63.97,-37.8201043,144.9660391,15,11453.97,Winter,False,0.3516,perfect i absolutely lovee my new phone compared to the s10plus it way better,True
ORD367560,ID0387153086,2019-04-21,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 2)]",21820,79.22,-37.8068369,144.9513796,15,18626.22,Autumn,True,0.7522,great picture quality works great only gave me overheating message a few times. it does get hot in arizona,True
ORD300244,ID0395252764,2019-08-21,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,81.94,-37.7994265,144.97719709999996,10,18153.94,Winter,True,1.9749,five stars great deal and very good phone,True
ORD351483,ID0282854576,2019-02-24,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 1)]",22875,91.05,-37.80093710000001,145.0154534,5,21822.3,Summer,True,2.0445,"summary says it all really. it works, but its not really very useful.",False
ORD357570,ID0575429249,2019-01-16,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",12200,61.8,-37.8187585,144.98361699999995,25,9211.8,Summer,False,1.237,one star this cell phone is not working.....in one month this phone was damage,False
ORD177689,ID0245807834,2019-03-26,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",10605,83.3,-37.7991657,144.9595929,25,8037.05,Autumn,True,1.8639,"price is right?! the phone is the best. i bought for $650 on saturday, and the price dropped to $550 on sunday. dang.",True
ORD423734,ID0202774113,2019-11-02,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1)]",14375,84.35,-37.8059773,144.92798200000001,10,13021.85,Spring,False,1.8367,all good! very good phone for the price! really recommend!!,True
ORD406152,ID6167489478,2019-01-07,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750,72.4,-37.816821399999995,144.96170580000003,5,2684.9,Summer,False,0.7176,"totally awesome for an item that is a refurbish it looks great it looks new wow! i wouldn't of even know that it was a refurbished phone ,just by looking at it very beautiful cell phone very classy sophisticated and very chic .",True
ORD168245,ID4326586171,2019-08-05,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",6340,55.71,-37.79975570000001,144.9575714,10,5761.71,Winter,False,1.7091,"its terrible!! do not buy this phone!!!!!!!!! i've had two. it is a hassle to charge, most chargers won't work. after had about 3 months you will have charging issues do not buy this phone!!!! its terrible!!!! phone is no good if it won't even charge.",False
ORD341579,ID1668522935,2019-08-22,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",21510,78.17,-37.8062019,144.9397764,0,21588.17,Winter,True,0.9645,great tablet! my son really likes it to read and also to play games!,True
ORD187147,ID6167344534,2019-06-03,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Thunder line', 1)]",9380,62.06,-37.8150831,144.9693108,5,8973.06,Winter,False,0.3915,works great! as described! bought it for my fiance! she picked it out! i ordered it form digico! witch are awesome! i worked as decribed! no problems to speak of.she is very happy!,True
ORD252964,ID5002594978,2019-08-26,Thompson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,92.04,-37.812277200000004,144.95139790000005,15,6967.61,Winter,False,0.3832,excellent. phone in excellent condition. great!!! no complains.,True
ORD240023,ID0589708326,2019-03-06,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",21040,120.96,-37.8208845,144.9548011,5,20068.64,Autumn,True,1.1392,i owned an thunder for overa year but the new lacks the easy way to increase or decrease volume without telling it to increase or decrease volume which is hard to do for my wife since english is her second language she was born in korea. but the sound from the thunder is superb. so we’ll keep it..,True
ORD092736,ID6167344498,2019-08-06,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,77.93,-37.8089463,144.9665017,5,9102.93,Winter,True,1.107,great phone for the price! this is a great phone for the price so far.,True
ORD206410,ID0054404475,2019-12-02,Thompson,"[('Universe Note', 1), ('pearTV', 1), ('Alcon 10', 2)]",27660,78.8,-37.7995186,144.9495348,0,27738.8,Summer,False,1.4803,"excellent excellent smartphone, i like it, i arrive in good condition.",True
ORD350989,ID2347007239,2019-04-27,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,116.04,-37.8166521,144.9504549,15,8726.11,Autumn,True,0.5337,"four stars phone works great, would have been 5 stars if the better held charge a little better.",True
ORD489032,ID2383211214,2019-02-17,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('pearTV', 2)]",20390,92.02,-37.813260299999996,144.96550249999999,10,18443.02,Summer,True,0.6924,five stars works great and my son loved it!,True
ORD477049,ID1833120526,2019-11-12,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 2), ('iStream', 1)]",7280,81.87,-37.7996794,144.95494330000002,15,6269.87,Spring,False,1.6037,gift no review from recipient.,True
ORD461264,ID0206204613,2019-02-17,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Olivia x460', 1)]",5735,102.89,-37.8163392,144.9287765,5,5551.14,Summer,True,1.6596,"looks nice phone is beautiful and its huge compare to from alcon 6s to this...big difference. the battery does not last long though, this phone really drain the battery real quick but still a beautiful phone.",True
ORD032198,ID0401416160,2019-10-04,Thompson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675,62.98,-37.808292200000004,144.9365023,15,4036.73,Spring,False,1.0495,severe screen damage poor condition,False
ORD052234,ID0054550900,2019-03-30,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",23445,66.0,-37.8181237,144.9877227,0,23511.0,Autumn,True,1.1201,the problem is the battery the battery wears fast,False
ORD061422,ID6167344366,2019-06-13,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",24805,61.29,-37.81475379999999,144.968845,25,18665.04,Winter,False,0.4321,five stars good!!,True
ORD254289,ID2977758612,2019-12-26,Bakers,"[('Universe Note', 1), ('iStream', 1)]",3600,81.65,-37.82462460000001,144.98885249999995,10,3321.65,Summer,False,1.7223,great phone great phone. awesome deal. will have this phone for a long time. make sure you keep it for at least 181 days. won't be a problem for me been with verizon for about 20 years.,True
ORD460304,ID4544035099,2019-08-07,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('pearTV', 1)]",10995,62.7,-37.8121452,144.96289019999998,15,9408.45,Winter,True,0.9266,dont waste your money in just 8 months the cell phone is already dead. do not waste your money.,False
ORD420917,ID0581727569,2019-11-02,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,88.23,-37.805507,144.92597959999995,15,8736.98,Spring,False,2.019,great phone! this is a great phone. i have had little to no problems with it. i would recommend this phone to anyone.,True
ORD380314,ID0650272246,2019-03-07,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",24445,66.98,-37.8127158,144.98161069999995,0,24511.98,Autumn,False,1.2356,"this phone is worth your money! i've had this phone for 6 months and it's durable, dependable and loads of fun, sold my alcon 8 and still had money left for more stuff.",True
ORD220381,ID2185303477,2019-01-12,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,83.74,-37.7995098,144.93537769999998,5,5698.24,Summer,False,1.7901,five stars this is a great phone. works perfect for me,True
ORD199835,ID3293340283,2019-11-08,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,79.66,-37.8254195,144.98139469999995,10,3184.66,Spring,False,1.2891,five stars loving my phone has a lot of features.. battery life could b better,True
ORD377738,ID2451926620,2019-01-15,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('Alcon 10', 1), ('iStream', 2)]",14880,78.61,-37.808200799999995,144.9622756,10,13470.61,Summer,False,1.3222,why pay $1k when this is just as good. for the price it can't be beat.,True
ORD453393,ID4544561905,2019-07-19,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,63.41,-37.8114037,144.97310900000005,0,7393.41,Winter,False,0.8595,five stars excellent product good seller,True
ORD023378,ID0767659039,2019-08-18,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 1)]",16500,51.37,-37.8076204,144.97323269999995,15,14076.37,Winter,False,1.2638,it doesn't hold a good charge it goes in and out of service all the time,False
ORD316067,ID6167236664,2019-04-27,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('pearTV', 1)]",12220,50.63,-37.8107102,144.9672351,5,11659.63,Autumn,False,0.9009999999999999,one star it is too sad to sale a product that can be active :(,False
ORD350752,ID1224804770,2019-06-20,Thompson,"[('iStream', 2), ('Olivia x460', 1)]",1525,64.18,-37.8131776,144.9389483,5,1512.93,Winter,False,0.7163,the vendor first sent unlocked att network phone. i ... the vendor first sent unlocked att network phone. i use tmobile. i could make calls but it keep reseting to att. i contacted vendor told him what happen and without hesitation he sent me a tmobile universe note,True
ORD148208,ID0496572534,2019-05-25,Bakers,"[('Candle Inferno', 1), ('pearTV', 2)]",13050,81.77,-37.799772999999995,145.0123966,15,11174.27,Autumn,True,1.8905,great little tablet. inexpensive so easy for taking with you without worry.,True
ORD113255,ID0844495947,2019-08-21,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,65.84,-37.819612400000004,144.9521114,5,25278.84,Winter,False,0.8907,good sale recieved the phone on time in a brand new condition. phone is very responsive and works great. great seller great item,True
ORD311698,ID0384012724,2019-08-26,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,78.11,-37.801283899999994,144.988679,15,6988.61,Winter,True,1.1281,five stars nice.,True
ORD479957,ID0591340548,2019-09-03,Nickolson,"[('Thunder line', 1), ('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 2)]",19110,78.7,-37.822600200000004,144.9583094,10,17277.7,Spring,False,1.0844,great value greatest price,True
ORD417472,ID0227770471,2019-05-21,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,66.44,-37.8008205,144.98520919999999,0,6976.44,Autumn,True,1.3492,this phone is locked to sprint. this phone is not unlocked. it is locked with sprint. i tried with verizon and tmobile i kept getting uicc error for sprint. please do not trust the description here.,False
ORD356914,ID0746912556,2019-03-14,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",17375,81.4,-37.8248949,144.9828503,15,14850.15,Autumn,True,1.3636,perfect! the phone boasts a huge screen with almost no bezels and i'm happy with my purchase. this phone is so underated!!,True
ORD074947,ID2776664754,2019-09-20,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,90.25,-37.824005,144.95599119999997,0,7625.25,Spring,True,1.3358,awful phone i was so disappointed i thought i read review . battery died all the time froze up all the time an awful phone. do not buy this phone,False
ORD243246,ID0591432725,2019-06-05,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,61.4,-37.819218400000004,144.96511519999999,15,7515.9,Winter,False,0.3962,"i love my new inferno hd! i had one of the first generation candle inferno, and loved it, love this one even more!!!",True
ORD254334,ID0600744896,2019-11-07,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,87.56,-37.8113861,144.96656049999999,0,4397.56,Spring,True,0.8445,"wasted my time purchasing ""certified refurbished"" phones when i should've ... speakers didn't work, wasted my time purchasing ""certified refurbished"" phones when i should've shopped around more and paid for a new phone.",False
ORD058338,ID0702354055,2019-05-11,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010,79.45,-37.805800299999994,144.9430641,0,1089.45,Autumn,True,0.8423,five stars all good phone ok,True
ORD329603,ID1449266842,2019-06-21,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,69.16,-37.816648,144.983918,5,2999.91,Winter,False,1.2403,as advertised it even came with a free 128g sd card.,True
ORD355806,ID1833110267,2019-07-15,Nickolson,"[('pearTV', 2), ('iStream', 1)]",12770,44.68,-37.8172189,144.9680139,25,9622.18,Winter,False,0.2043,not really impressed it started having problems functioning and restarting after a few months,False
ORD171317,ID2190566769,2019-06-27,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5115,75.99,-37.8172446,144.9645721,0,5190.99,Winter,True,0.4629,great phone best price ever,True
ORD346451,ID0233314863,2019-01-07,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 1), ('Thunder line', 1)]",7080,81.66,-37.80467470000001,144.9756311,10,6453.66,Summer,False,1.6392,what a great phone for the $. what a great phone for the $. my 12 year old uses and abuses this phone and it keeps on working like a charm!,True
ORD420652,ID1899262795,2019-02-19,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Toshika 750', 2), ('iStream', 1)]",16325,87.61,-37.8032916,144.96302419999995,25,12331.36,Summer,True,1.7492,dislike i dislike the fact that the id i'm supposed to use with the phone isn't even available where i registered the phone.,False
ORD312533,ID0103101100,2019-08-07,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,49.43,-37.8197727,144.961449,10,8473.43,Winter,False,0.7244,very difficult to operate this if having problems knowing how to get to the instructions. should have some computer knowledge prior to purchase.,False
ORD064056,ID1327054071,2019-06-24,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 2)]",17765,112.98,-37.81330910000001,144.96485900000005,5,16952.07,Winter,True,0.7187,five stars great phone. i have opened every note and this is the best one ever,True
ORD267994,ID0356099212,2019-05-03,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",10725,66.08,-37.8198767,144.9917718,5,10254.83,Autumn,False,1.1412,five stars excellent performance for the money.,True
ORD253201,ID0355818807,2019-12-28,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",10360,66.76,-37.810266399999996,144.9977363,25,7836.76,Summer,False,0.2223,five stars the best!,True
ORD065250,ID0709969484,2019-04-24,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",8725,79.69,-37.814316999999996,144.9359071,5,8368.44,Autumn,True,0.9985,"good buy, great service just as advertised. received the phone very quickly and it was like new. charged up the battery, and i was good to go. very happy.",True
ORD371322,ID0076459302,2019-04-22,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('iStream', 1)]",7960,65.37,-37.8097865,144.9318465,0,8025.37,Autumn,True,1.3768,... have to pay to return this phone not a happy now i have to pay to return this phone not a happy camper,False
ORD147814,ID0128891639,2019-08-24,Bakers,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,80.46,-37.79926470000001,145.0055896,10,7392.96,Winter,True,1.5023,"bought for my 9 years granddaughter, she loves it.",True
ORD049307,ID0746912586,2019-07-14,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",15860,66.68,-37.824155499999996,144.98390569999995,10,14340.68,Winter,False,1.4058,nice upgrade from my old candle. i like it very much.,True
ORD346411,ID6167254947,2019-03-24,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1)]",16895,49.11,-37.816534499999996,144.97103930000003,10,15254.61,Autumn,False,0.2641,get a different phone does not save any of your settings they go back to default after a few minutes. cant load banking apps or even download most apps. screen lags and auto shuts off ever 30 seconds and you cant change that setting because it just reverts back. barely loads messenger apps.,False
ORD178484,ID0317369539,2019-10-17,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,39.85,-37.8062634,144.95579850000001,25,7478.45,Spring,False,1.0481,"good the phone function fine as expected. unlock and good to use international. the phone i receive got a lot of scratches in the back. however, i use cases on my phone so this doesn’t bother me too much.",True
ORD476823,ID1449266727,2019-10-28,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 2), ('iStream', 1)]",33000,104.07,-37.8161745,144.9838446,25,24854.07,Spring,True,1.2149,no nfc reader this phone is hands down the best bang for your buck. i wouldn't bother spending 300 or 400 or even 500 on a phone because this on exists. it's as good if not slightly better than the pixel 2xl i was using previously,True
ORD173656,ID0282825782,2019-08-05,Thompson,"[('Universe Note', 1), ('iStream', 2)]",3750,78.24,-37.802445,144.95019580000005,5,3640.74,Winter,True,1.1713,phone works great works and looks like a brand new one,True
ORD467677,ID0306067099,2019-11-09,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,64.2,-37.8088117,144.9739217,10,6202.2,Spring,False,1.1549,buyer beware ! not as advertised . very beat up . disappointing to say the least .,False
ORD152109,ID6167489495,2019-12-16,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Thunder line', 2)]",26710,77.76,-37.818793299999996,144.9626141,10,24116.76,Summer,True,0.6104,reboot by itself it reboot by itself,False
ORD253936,ID2713724549,2019-06-18,Nickolson,"[('Thunder line', 2), ('pearTV', 1), ('Alcon 10', 2)]",28570,64.55,-37.8133369,144.96269009999997,10,25777.55,Winter,True,0.8406,lesson learned i got this product in the mail literally 10 minutes ago and im livid. the entire screen is scratched and the sides are banged up. i get that is refurbished but geez.,False
ORD163334,ID0245535118,2019-08-16,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",6110,62.84,-37.812584,144.967539,0,6172.84,Winter,False,0.6921,love love love this phone!,True
ORD131011,ID0030944133,2019-07-07,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,46.45,-37.8109999,144.99120349999995,15,17114.45,Winter,False,0.3715,infested with google ads this phone has constant google ad popups and i cannot get rid on them. i called olivia and tried to stop them and couldn't.,False
ORD003753,ID0440051909,2019-06-29,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,78.8,-37.81962,144.99436819999997,5,8989.8,Winter,True,1.074,awesome windows phone!!! this is by far a great windows phone 7.5 experience. great screen right size form factor. the only down fall is olivia will not update to 7.8,True
ORD264798,ID1449266723,2019-06-19,Bakers,"[('pearTV', 1), ('iStream', 1), ('Toshika 750', 2)]",15100,63.57,-37.816656,144.9839163,10,13653.57,Winter,True,1.2409,device is incompatible with my service provider device is incompatible with my service provider,False
ORD239949,ID0711331301,2019-02-04,Thompson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,59.42,-37.8069753,144.9569695,10,5085.92,Summer,False,1.0772,wasn't happy with it it wasn't listed as a pre-paid phone so it did not work for me at all. wasn't happy with it,False
ORD174290,ID0247007089,2019-05-13,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('pearTV', 2), ('iStream', 1)]",20530,80.0,-37.809732399999994,144.967153,0,20610.0,Autumn,True,1.0088,love it love love love it came in perfect condition and it works perfect❤️❤️❤️❤️,True
ORD383260,ID2177124623,2019-12-02,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",16200,94.07,-37.8164534,144.9556614,5,15484.07,Summer,True,0.8649,big bang for your buck this product is exactly as billed and is a no frills smart phone that does everything any other smart phone does. it is lightweight yet powerful. very pleased with this purchase.,True
ORD412517,ID0030942258,2019-01-11,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",6975,90.25,-37.8071697,144.94697119999995,10,6367.75,Summer,True,0.6127,recommended beautiful phone,True
ORD187324,ID2189497204,2019-10-01,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",20140,101.94,-37.810842799999996,144.9729476,5,19234.94,Spring,True,0.9132,long life battery! i dont use face recognition. and the fingerprint works sometimes. but other then that it is a great phone! takes good pictures! i really love the battery life cause im using my phone all day for so many different things. would definetly recommend getting it!,True
ORD465037,ID5884356159,2019-06-16,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Thunder line', 2)]",9035,81.74,-37.8240812,144.93533090000003,25,6857.99,Winter,True,1.6365,great phone my daughter loves her new alcon x,True
ORD079343,ID0611991912,2019-10-31,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675,63.11,-37.8033312,144.9555054,25,3569.36,Spring,False,1.2775,"not as advertised the phone sent was a prepaid phone, however, the product was not advertised as such. no where does it say this is a prepaid phone.",False
ORD220580,ID1479905395,2019-11-11,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600,104.01,-37.8208463,144.9572681,15,4014.01,Spring,True,1.1088,"satisfied so far item is very good not perfect (some scratches) but very good great product, a little disappointed with some scratches but for the price it is very good purchase, battery life is average not so good but ppwerbanks solve the issue since it has quick charge",True
ORD133400,ID0054396972,2019-10-09,Thompson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,89.06,-37.80158529999999,144.94843740000005,10,6015.56,Spring,True,1.2401,screen burn. wi-fi connectivity issue. came with a screen burn and wi-fi connectivity problem. deffective phone. seller won't even bother running a basic test before shipping phones to us customers.,False
ORD147745,ID0202446054,2019-07-13,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 2)]",20820,64.01,-37.803488,144.93646840000005,10,18802.01,Winter,True,1.3837,good phone....if you live in china i didn't like that the phone was used and i paid for new. plus it doesn't allow 4g connection in the us,False
ORD144957,ID3117600119,2019-02-22,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 2)]",5480,92.69,-37.8138716,144.9656131,0,5572.69,Summer,True,0.6296,set up is so easy.,True
ORD237918,ID6167231006,2019-11-07,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Universe Note', 1)]",21500,87.77,-37.817134,144.9531197,0,21587.77,Spring,True,0.7278,"malas condiciones el equipo vino roto y no está en condiciones de venta más seriedad al vender equipos, no lo recomiendo",False
ORD313427,ID3161948922,2019-05-04,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 2)]",22360,63.9,-37.8089395,144.95766819999997,25,16833.9,Autumn,True,1.0206,"ended up in the trash --- had charging problems, ... ended up in the trash --- had charging problems, took it in to verizon, and the charger outlet in the phone was broken.",False
ORD170221,ID0767710278,2019-08-12,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",5110,67.48,-37.80535820000001,144.9734661,15,4410.98,Winter,False,1.5132,great phone!! great improvement over my universe s5!! excellent value.,True
ORD433631,ID0259159800,2019-01-11,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,72.47,-37.822093599999995,144.9635461,15,5635.72,Summer,False,0.6561,we all love her!,True
ORD406951,ID1492175322,2019-10-03,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Thunder line', 2), ('iAssist Line', 1)]",20065,109.66,-37.8019999,144.9636398,15,17164.91,Spring,True,1.8803,pleased with purchase we are very happy with the purchase of this phone. it has met or exceeded our expectations.,True
ORD133419,ID0257503248,2019-05-23,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,68.03,-37.7999348,144.9610931,25,3581.78,Autumn,False,1.8794,works well but no lte in the us. everything works well. it goes up to 4g but no lte (t-mobile). 4g is ok. $284 is really a great deal.,True
ORD101462,ID0781114182,2019-12-19,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,96.44,-37.8032271,144.95065480000005,25,6940.19,Summer,True,1.0978,not bad i guess. not a bad phone overall. windows still has a ways to come. still impressed even though it's an older phone.,True
ORD048380,ID2277912706,2019-06-27,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,67.01,-37.8236199,144.94296210000005,0,22287.01,Winter,False,1.2709,small device that my kids like to ask questions. very handy friendly interactive,True
ORD111683,ID0257506569,2019-07-31,Thompson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,109.47,-37.7997629,144.96351830000003,0,4702.98,Winter,False,2.0392,five stars perfect!!,True
ORD294162,ID0581788645,2019-07-30,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 2)]",18720,83.24,-37.80446370000001,144.9259273,15,15995.24,Winter,True,2.0718,three stars perfect - but cant get internet any longer - outdated tech,True
ORD416467,ID6167236690,2019-01-14,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2)]",9800,94.41,-37.8116745,144.964772,25,7444.41,Summer,True,0.8775,successful refurbished alcon! successful refurbished alcon!,True
ORD337533,ID2977758611,2019-09-25,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 1)]",9810,85.48,-37.824558700000004,144.9889671,25,7442.98,Spring,False,1.7121,"sound is great,video is great. now i just need to learn everything it can do. where can i see videos (youtube), listen to music. watch the news",True
ORD459727,ID6167191172,2019-05-25,Nickolson,"[('iStream', 1), ('iAssist Line', 2)]",4600,63.33,-37.8170903,144.9606255,0,4663.33,Autumn,False,0.8026,"five stars great buy, great phone",True
ORD152065,ID0638044474,2019-09-19,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 2)]",23990,66.31,-37.8129005,144.9298785,25,18058.81,Spring,False,1.5119999999999998,about its microphone. it has no working microphone in it.,False
ORD008606,ID0356453177,2019-09-01,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 1)]",9140,77.63,-37.8055859,144.98626389999995,5,8760.63,Spring,False,0.929,"perfect for a first time kid phone perfect for a first time kid phone. no camera, no internet, but they are able to phone and text so we are able to keep in touch. exactly what i wanted for the preteens.",True
ORD439709,ID1449266736,2019-07-10,Bakers,"[('iStream', 2), ('Thunder line', 1)]",2480,77.63,-37.8165445,144.98722800000004,15,2185.63,Winter,True,1.0133,olivia r355c net 10 unlimited a little tiny for my taste but it works quite well. it has very good tone and is nice and clear. this is definetly a very good thing because i have friends with very expensive cell phones that don't work as well as the net 10 does.,True
ORD291980,ID0589805478,2019-07-30,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,65.87,-37.8222937,144.9476247,0,3475.87,Winter,False,1.072,"we purchased this tablet for our son for christmas, to replace a malfunctioning candle inferno 7. we like candle for our kids for the parental controls. so far, this candle has performed fine. he seems happy with it.",True
ORD338909,ID0615170559,2019-06-03,Bakers,"[('Olivia x460', 1), ('pearTV', 2)]",13845,79.0,-37.7996335,144.9853563,15,11847.25,Winter,True,1.444,i love ordering books and reading them with the reader.,True
ORD077343,ID0294624680,2019-09-17,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15730,74.37,-37.8194034,144.9631209,0,15804.37,Spring,False,0.5725,olivia note 8 very good quality. tiny scratches on the screen that can not be seen. it came with its factory unused charger. i'm very happy,True
ORD046210,ID1668523149,2019-04-26,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",19560,63.3,-37.81317420000001,144.9449747,15,16689.3,Autumn,False,0.1924,it worked like a brandnew unit! great addition to my collection.,True
ORD003972,ID0283334292,2019-05-25,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('iStream', 2)]",20425,83.18,-37.79917329999999,144.9520019,10,18465.68,Autumn,True,1.5641,five stars bought this for my boyfriend and he is very happy with it.,True
ORD288925,ID1449431576,2019-06-20,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,64.03,-37.81340529999999,144.9736092,25,5141.53,Winter,False,0.679,very excited to see what it can do,True
ORD048090,ID4716795564,2019-05-11,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175,65.53,-37.8190491,144.95291469999995,25,8446.78,Autumn,False,0.8764,i like it and it’s helful but it can only do certain thongs that is supported by digico.,True
